"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/560107721.webp?k=eeaada867ea3f70d506b74071bb480686f9a7be438ac00087f9a2c4efa59929d&o=","Apartment in the James South Neighborhood","Apartment","Hamilton","2 nights, 2 adults","CAD 161","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/560107916.webp?k=c31a8d736145e108e381e6ca4ba8ac01171bbdbbce6d18217b021c1ede2be896&o=","Hamilton's Best Neighbourhood 1BR Apartment","Apartment","Hamilton","2 nights, 2 adults","CAD 157","6.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/560107762.webp?k=bef916d07ebde69dded065e7a7fb20ea5eeefaa571b988ee3cf4aa891e945302&o=","Glenview West Apartment w Patio - Near Downtown","Apartment","Hamilton","2 nights, 2 adults","CAD 159","7.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/151688495.webp?k=a3b6fbf9e07a662f7167b50a1e2cfab3cc8c378e4a0371774af1f155b154cd31&o=","The SoMa Furnished Residences","Two-Bedroom Apartment","Hamilton","2 nights, 2 adults","CAD 232","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/429538793.webp?k=d7d4ccb13e0caca1076bb668fc724eea609af7d738c1875c3da37243dc0bf35d&o=","Premier Inn & Suites - Downtown Hamilton","Queen Room - Disability Access","Hamilton","2 nights, 2 adults","CAD 226","4.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/560108577.webp?k=c5895bafa6e367235f102ea7d74d6b033f13e0703c515a67833a79b415e06f3a&o=","Modern Apartment in a Trendy Neighbourhood","Apartment","Hamilton","2 nights, 2 adults","CAD 184","6.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/437395178.webp?k=828ab19dfaf16f59726d98093b357c0f04e5acc74bc51cf1cea0bdcb623c14aa&o=","Courtyard by Marriott Hamilton","Queen Room with Two Queen Beds","Hamilton","2 nights, 2 adults","CAD 408","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/562996070.webp?k=7508e971da500865a0ff3ad7ea047266236520b1f6517e4b9c791cae77134054&o=","Lake Trail Motel","Queen Bed","Hamilton","2 nights, 2 adults","CAD 190","5.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/237177555.webp?k=8ca28fd055dc385c7f6fb1a11f7ed9e3542e6607b56b0f099a9e39d9242ea478&o=","Pring Guesthouse","Double Room with Shared Bathroom","Hamilton","2 nights, 2 adults","CAD 266","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/493549060.webp?k=215ee1f270d8f6ca5011a1de067b76bbfc9ba445c09043905a1172c132df557d&o=","Hamilton Mountain Plaza - Smart Home - Main Floor","One-Bedroom Apartment","Hamilton","2 nights, 2 adults","CAD 288","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/430610301.webp?k=3ba22546115f1cdfb787b9bd4bb76b4b901941fc2f8947000e66ffde7b43cfa7&o=","2plex, Choose, 1of 2 entire units apparts","One-Bedroom Apartment","Hamilton","2 nights, 2 adults","CAD 295","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/464198243.webp?k=c2f4abeae308c2406bf6996cb798413efa7dcec1f34905cdc5931c73df042562&o=","Jahsavvy's Nest","Deluxe Twin Room","Hamilton","2 nights, 2 adults","CAD 290","9.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/176727975.webp?k=e1404a4dc6a57f98aaeb3a3a0698305f1b33d2be23c65c9979a72c1fad7d094c&o=","McMaster Accommodations","Large Double Room","Hamilton","2 nights, 2 adults","CAD 196","6.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/274658573.webp?k=b626c8626e20e61ba9e92888c5fe79e860cd15bc063a3375e51c20d855e41409&o=","Budget inn 2000","King Room - Disability Access","Hamilton","2 nights, 2 adults","CAD 220","3.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/320174879.webp?k=1d535bfb68e5e89c61be0aac7907d14c9f625c673f9e0fa32630aef81e22f022&o=","GLOBALSTAY Modern Townhomes in Lakeshore Steps to the Beach","Three-Bedroom Townhouse","Hamilton","2 nights, 2 adults","CAD 459","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/501090098.webp?k=f3c91d5f726f7c11dd3e755232a59f31ed268840a8a5e1a4091df339da61ff4c&o=","Brand new 2 Bedroom plus Loft in Hamilton","Three-Bedroom Apartment","Hamilton","2 nights, 2 adults","CAD 570","9.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/558073389.webp?k=74b805af4c299007e996be84df5fc49af4f5c575a65544ec458637a2ee0fd089&o=","SOLÄR Apartments","Three-Bedroom Apartment","Hamilton","2 nights, 2 adults","CAD 480","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/564981178.webp?k=7b6a4d930a3d42478f2a4e107101a541f06d21dd004199631454824f0fd192bf&o=","Modern House near Albion Falls","Four-Bedroom House","Hamilton","2 nights, 2 adults","CAD 525","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/535211253.webp?k=3c7d04503b06d27a44acc1fe57b4f303490960c0663f6e86e5db7b4ac10d4b8a&o=","Stylish 4BDR in Waterdown Hamilton","Apartment","Hamilton","2 nights, 2 adults","CAD 592","9.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/512773895.webp?k=fab532dfd26cc6bb356a23de3dd067527d0615fe63bfbf2cb06830b2fe80de6d&o=","Cozy place to rest","Double Room with Shared Bathroom","Hamilton","2 nights, 2 adults","CAD 219","1.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/566981007.webp?k=aab934f4d3fbddf2846bd1291f937cff08fb538c2756a35baf7daa688312aeea&o=","Brand New 4 bedroom Villa by Hamilton Airport!","Villa","Hamilton","2 nights, 2 adults","CAD 968","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/440073946.webp?k=058212fa1b2305289989b8422d9437e18068566b206bbdc1eeedc86c8de6de9e&o=","Lakeview Villa - Enjoy luxury Vacation at its Best!","One-Bedroom Villa","Hamilton","2 nights, 2 adults","CAD 684","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/516896761.webp?k=6bac25abf0890ed323730a76d64e69ed9597d6f3a429973178b882b17246accd&o=","Hamilton's Best Kept Secret! Stunning Lake Views!","One-Bedroom Apartment","Hamilton","2 nights, 2 adults","CAD 1,620","-"
