"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/538263217.webp?k=d6699a85b144bcecedf9b07af5501085d82a0cb0c950b6f87a19d69978a1d59c&o=","Cozy room D","Double Room","Kitchener","2 nights, 2 adults","CAD 141","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/560104651.webp?k=2f9648412b45b28f052ec468097218d2742e87bc204ed74860c4080009951249&o=","Luxury 1BR Condo - Private Balcony City Views","Apartment","Kitchener","2 nights, 2 adults","CAD 269","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/169807349.webp?k=036f6bab1b0f817e9e931f6815af33450f724717d6f9a419914a882533496522&o=","Quality Inn","King Room - Non-Smoking","Kitchener","2 nights, 2 adults","CAD 218","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/486001168.webp?k=3da7c8ef61780c61a12da7a1b25511891edf903791f21287301b5e5b1a6f3137&o=","DoubleTree by Hilton Kitchener","Queen Room with Two Queen Beds","Kitchener","2 nights, 2 adults","CAD 340","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/57274451.webp?k=70f80413d80a224c0a8c25cbde6162d0cd65ed78c06a165b436079cd5453d7a1&o=","Mayflower Motel","King Room","Kitchener","2 nights, 2 adults","CAD 150","6.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/522640600.webp?k=7fa32dbd9bb03289b5e167481ee946e5a89a8a81269754d36651a6e8081a0d78&o=","Room in Kitchener I","Deluxe Double Room","Kitchener","2 nights, 2 adults","CAD 120","7.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/469952960.webp?k=4e0ee9e2e68a0a5cc4d72a68cbb4b26546b6c6bf7bd94d235e5bf0bf9ce5a55f&o=","Courtyard by Marriott Kitchener","Queen Room with Two Queen Beds and City View","Kitchener","2 nights, 2 adults","CAD 398","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/573095499.webp?k=651d7ac01caf2ed1ccbd47f243137e34f1aeadc666ff487f0e084e156910cc96&o=","Cozy 2 Bedroom Home with Private Side Entrance & Self Check-in Kitchener","Two-Bedroom Apartment","Kitchener","2 nights, 2 adults","CAD 380","10"
"https://cf.bstatic.com/xdata/images/hotel/square600/547803593.webp?k=4b7d8c83ed63564a042c73c679bf8b406d7706c9d5b79a91ef50a61100f821e7&o=","Budget To Go Room- All amenities near by!! K2","Deluxe Double Room","Kitchener","2 nights, 2 adults","CAD 97","4.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/578564789.webp?k=1a785163787873a362076662fcc7727064d26991e14529cfe3cbe8a13e32d55f&o=","Best Room in Kitchener Near Weber St Plaza- few min to Downtown & Airport","Deluxe Room","Kitchener","2 nights, 2 adults","CAD 125","1.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/578565432.webp?k=c4bd7457124e6b3b5e5c7fda802cb40d41a103e1b9770dea00b035aa897d7058&o=","Kitchener Homestay Downtown Vibes - Restaurants & Shopping","Family Room","Kitchener","2 nights, 2 adults","CAD 107","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/547196260.webp?k=ae3a780fbddd953b72d1ac03bce149eeee1c70496ccc4c8613e21aff12a59a67&o=","Deluxe Room Close to Restaurants, Plaza, Shopping, Gym & Colleges K1","Deluxe Double Room","Kitchener","2 nights, 2 adults","CAD 106","3.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/485877011.webp?k=ecc3a54147dc0db13da7bd79665a1dbc935bec1d1c118a170c366b07ced9320c&o=","Feeling Home, while away","One-Bedroom Apartment","Kitchener","2 nights, 2 adults","CAD 227","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/523218742.webp?k=6e74f51031ea4b97a9a381c95d60ba753db114bdb5c5b27761e4ce12e6a80c70&o=","Comfortable Modern Room near YKF Airport III","Budget Double Room","Kitchener","2 nights, 2 adults","CAD 200","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/559400129.webp?k=2b95fc4ce3fec780b22d20d426661e9ae46730148da9483bda4a446e0aaa82b4&o=","Cozy boardwalk","Two-Bedroom Apartment","Kitchener","2 nights, 2 adults","CAD 306","9.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/547200519.webp?k=d19172dcb3a3d2b4358896bcb28bf11fc2b396af5b3ec82946b01bf00c17503f&o=","Budget Stay in Kitchener- Near Town Centre- Food, Shopping, Transit K3","Deluxe Double Room","Kitchener","2 nights, 2 adults","CAD 104","5.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/531946058.webp?k=e8e10edc116ca91a399a087f3cd4b615b6d3de95801f46fc24267d3e41732b4a&o=","Quite Room","Standard Double Room","Kitchener","2 nights, 2 adults","CAD 333","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/516960984.webp?k=fb8cbdf4cebc2e1543905cbf25314e59f06496e59c93c5521f4ca49c74f248e5&o=","LUXURY 2-BEDROOMS UNIT WITH WIFI, LDR & PARKING.","Deluxe Double Room","Cambridge","2 nights, 2 adults","CAD 190","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/19610796.webp?k=8cb33c919fee13926b8b717e81b3ab1c8b3573a4aac28011c25d6f0f7e5d99ae&o=","Residence & Conference Centre - Kitchener-Waterloo","Two-Bedroom Suite","Kitchener","2 nights, 2 adults","CAD 235","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/94317077.webp?k=78b9cc11bbdbb9b7f91c70a0349f293a955a53a38ec6860fe2be4e8803ccdd2e&o=","Kitchener Inn & Suites","Queen Room with Two Queen Beds","Kitchener","2 nights, 2 adults","CAD 341","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/461633121.webp?k=4cd34d3676a32449993e037531eb6fd12982bc3fb03abbad1183e893889360d7&o=","Four Points by Sheraton Cambridge Kitchener, Ontario","King Room","Cambridge","2 nights, 2 adults","CAD 348","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/343202309.webp?k=50c7cdccde0c6bbfa5962a5993d5a2b264d7ffc3620a6a412eff77ec87de374e&o=","Bristows Inn","Deluxe Queen Suite","Elmira","2 nights, 2 adults","CAD 330","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/541757183.webp?k=7b04612b80fcdbb02598819a11a297e595a7cd6cbf7f666cb89a9e4041e0efd0&o=","Modern Two story Town home","Two-Bedroom Apartment","Kitchener","2 nights, 2 adults","CAD 210","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/93590700.webp?k=df8425c73405737dad8c4aeaa352e5d36713aa1e5029f3730399a19e5e598820&o=","Best Western Plus Cambridge Hotel","Queen Room with Sofa Bed - Non-Smoking","Cambridge","2 nights, 2 adults","CAD 293","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/563392171.webp?k=950cf4c2c51dfb83b6b3486cfc1ce78f09f686a626ebd26153a2fabd350a07ad&o=","Comfort Inn","King Room - Non-Smoking","Cambridge","2 nights, 2 adults","CAD 205","6.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/9676185.webp?k=dec5665ae043c5d626e08d2452d0f250c418c080677147d3049ae3feee92085e&o=","Cambridge Hotel and Conference Centre","Deluxe Room","Cambridge","2 nights, 2 adults","CAD 294","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/156636715.webp?k=c6b4e49dc655ca93b10882608147d6bdac94db966563c21c6a29d4747666b023&o=","Super 8 by Wyndham Cambridge/Kitchener/Waterloo Area","Queen Room - Non-Smoking","Cambridge","2 nights, 2 adults","CAD 198","4.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/485499841.webp?k=d3f21a37b26699053c293e84a4436e53d422e0c84bdab51c96c4b88aff5acace&o=","Hampton Inn & Suites Guelph","Queen Room with Two Queen Beds - Non-Smoking","Guelph","2 nights, 2 adults","CAD 376","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/16317166.webp?k=be7f56892d7579c1aa25a6b20f3bd0fa6b12be929522d586490af00bdcbf38b9&o=","Newburg Inn Motel","Queen Room with Two Queen Beds","New Hamburg","2 nights, 2 adults","CAD 200","5.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/474363034.webp?k=bd48c84c8a56360a21e2bab5b30e696127f668e0c54ffb616b31daffc71672ca&o=","Hilton Garden Inn Kitchener/Cambridge","King Room","Cambridge","2 nights, 2 adults","CAD 299","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/473620131.webp?k=b3857cfc46b1749028938b38a4a59793ae95ebb231bedf61129c67f3806536ef&o=","Homewood Suites by Hilton Cambridge-Waterloo, Ontario","King Studio Suite - Non-Smoking","Cambridge","2 nights, 2 adults","CAD 384","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/206114256.webp?k=89083c52ff0758526abe631fe0bb540702786d774370c72a06ac21f732460507&o=","Puddicombe House","Queen Room","New Hamburg","2 nights, 2 adults","CAD 578","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/507004768.webp?k=c624f4fbe5e7fbf6127e682b81e9b79f3ea0ee49441b5e9684f2f61241f1f6f4&o=","Poise Homes Guest Home Cambridge","Queen Room with Shared Bathroom","Cambridge","2 nights, 2 adults","CAD 171","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/496447976.webp?k=76b39b36f8c36879fd89a1a65feec5b516b5778dbe071651397e09e65acdefb0&o=","Brand new townhouse","Four-Bedroom House","Cambridge","2 nights, 2 adults","CAD 436","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/582868923.webp?k=2d702f2b154ebe51d7c330e3190e9ce857cc80d152e27a98e7cac9e3687028e5&o=","Lower unit one bedroom apartment","One-Bedroom Apartment","Cambridge","2 nights, 2 adults","CAD 187","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/574989652.webp?k=05008a008ab5a39a276bf3ed433f32ed4707c961f3a57ac1adefaf3821eb4592&o=","Comfort Inn","Queen Room - Non-Smoking","Guelph","2 nights, 2 adults","CAD 250","6.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/514751474.webp?k=7cf9b6aafa723e5dd8c8f961255275953e9e28074aa24116998b1228c7fccbf1&o=","The Laundry Rooms Gaslight Cambridge","Standard Apartment","Cambridge","2 nights, 2 adults","CAD 284","9.3"
