"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/135467452.webp?k=3a8710787dd657613d28cc7a447944d49fe5cf4333320d8ce05cbb8195859a12&o=","Days Inn by Wyndham Victoria Uptown","Double Room with Two Double Beds - Non-Smoking","Burnside, Victoria","2 nights, 2 adults","CAD 479","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/574653187.webp?k=4874d3aef2066e079af25c5d19593e99cdcdce11f1411553cf235d0a14055fcc&o=","Coast Victoria Hotel & Marina by APA","Coast King","James Bay, Victoria","2 nights, 2 adults","CAD 686","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/19038124.webp?k=4d94d7c79b2982ef87feec73a34fc9b762640759b535114e68de5a8d416dedb9&o=","Helm's Inn","King Studio","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 570","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/37914781.webp?k=9921195f9d193a632b0d86fe96b3ad124c5e300a80a35c74a29fa8f0b4a592b6&o=","Royal Scot Hotel & Suites","Guest Room","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 597","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/250385912.webp?k=9aa193c9222b0c0600bea0bf4432918f074a65b42559ba5ab0a4dad895824fd1&o=","Robin Hood Inn and Suites","Standard Queen Room","Burnside, Victoria","2 nights, 2 adults","CAD 548","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/162985265.webp?k=68fcf0efaa7b3546d49712f6bc633b62662006f7a422951a8a07d4c6f6b015cb&o=","Days Inn by Wyndham Victoria On The Harbour","Queen Room","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 588","7.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/431361331.webp?k=51260efbaefaf3ca774aecc5d3709edc0516fe21ab66b2ec6099a5664c9b037a&o=","Hotel Rialto","Queen Room","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 602","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/209934726.webp?k=875216394c65b13ad89e1a4a4d65e69c7b378eb32ec9a38b48b39cc5bb9d125f&o=","Ocean Island Inn | Backpackers | Suites","Small Double Room with Shared Bathroom","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 300","7.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/144437331.webp?k=59ff24e528177294f4d9ccee079f20ec1519dbfa61d9e165285d1619170e010d&o=","Robert Porter House Inn","Queen Suite","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 634","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/517801363.webp?k=dfd9b9e4b59a5b667ada9d28001fa13be4c611e80fbab65e32e37c5786b7e706&o=","Oswego Hotel","One-Bedroom Suite","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 729","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/21927833.webp?k=ac3148f53f7eca6c7c7de7b9714148c676660f38d6d296b9a348fb3cf5cfa37e&o=","Beaconsfield Bed and Breakfast - Victoria","Premium Suite","Fairfield, Victoria","2 nights, 2 adults","CAD 704","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/140147141.webp?k=d3e8fbd24c6207d8213ceb51f435d16e7c57a23287aec726e7eaca6093d43dc7&o=","Huntingdon Hotel and Suites","Standard King Room","James Bay, Victoria","2 nights, 2 adults","CAD 643","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/573613742.webp?k=1a20f272ef0ccb5f5ba9de49ab30def061313245dc32da1626ec8e9b41fc55df&o=","Illuminati Guest House","Queen Room with Garden View","West Shore, Victoria","2 nights, 2 adults","CAD 598","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/181080217.webp?k=58ea6c00eae9078522cb510e25c16b5e0643d3a33877aa9f20a2277f201ce2f0&o=","The Inn at the Union Club of British Columbia","Standard Queen Room","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 687","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/283646760.webp?k=b73bb247edecfe5cf10139aeb60cf69b03a166f75c8e78043edfe9d77f29cca4&o=","James Bay Inn Hotel, Suites & Cottage","Queen Studio","James Bay, Victoria","2 nights, 2 adults","CAD 572","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/165980827.webp?k=aaadf7145e64b104dd224f5e933097cf5ccd885b85a56e940d0149498dd3e45d&o=","BEST WESTERN PLUS Carlton Plaza Hotel","Double Room with Two Double Beds","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 583","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/112042694.webp?k=a9cda22c5e587b4e14d99f2a1f0afa7eaff594ab3ab9894767c84846509a1bf5&o=","Prior Castle Inn","Mentmore Chamber","Rockland, Victoria","2 nights, 2 adults","CAD 767","9.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/402314107.webp?k=f3fcaf99391464b7a3c99f7f28a84cf46be1b7fbfa2a01d00d91e51550fa3a57&o=","Island Travel Inn","King Room","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 390","5.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/113814511.webp?k=2483283e0e8113c08ada8dc87a969202d859c1496e34b51a9fa34bf624d0c846&o=","Best Western PLUS Inner Harbour Hotel","Queen Room with Two Queen Beds with Balcony - Non-smoking","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 682","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/513150815.webp?k=2d8222cce6b1fd234bcc039b1105dc6335685bea5b44aaaa7f98af3f7cc94c65&o=","Sweet House B&B","Double Room with Shared Toilet","Victoria","2 nights, 2 adults","CAD 256","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/284807910.webp?k=03c70a780fce4521b078eaad3639259eff7344a4e3f1215c5e3f959337d28263&o=","Inn at Laurel Point","Laurel Wing View Restricted Room","James Bay, Victoria","2 nights, 2 adults","CAD 768","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/563921659.webp?k=4e1f481e134fe0c45e6ff6a8fb964b09678938675a7cd472215785dc306861fd&o=","Arbutus Inn","Queen Room with Two Queen Beds","Burnside, Victoria","2 nights, 2 adults","CAD 460","7.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/52081284.webp?k=179bde22750ccfdd811046be28aadc968aab6ebaf3b486bf9dc7e428a5b72924&o=","Accent Inns Victoria","Two Queens","Victoria","2 nights, 2 adults","CAD 524","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/36090940.webp?k=9ce4048f87ae97cb89fe1049640413c26908f652c5e81630f9434feacdaa5a27&o=","Hotel Zed Victoria","Rebel Room","Burnside, Victoria","2 nights, 2 adults","CAD 494","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/113689602.webp?k=c3b8be37e6b4f03b89c39f6d86e6e4a5ed803a5d085603b645a1c9bd8861f5f7&o=","Chateau Victoria Hotel & Suites","One-Bedroom Suite","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 737","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/577660643.webp?k=5e935c89fd7819436996c8f7ccc699695004d984f685cbb768d29922594b753c&o=","Charming James Bay Guest House","Two-Bedroom House","James Bay, Victoria","2 nights, 2 adults","CAD 765","10"
"https://cf.bstatic.com/xdata/images/hotel/square600/507455780.webp?k=9d59f699085b1496b5cacb4145eff542324c6fea7a093e517d6f460e8f41d2c4&o=","The Bedford Regency Hotel","Deluxe Queen Room","Downtown Victoria, Victoria","2 nights, 2 adults","CAD 588","7.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/68391785.webp?k=fe9b9bb7c821d899ce4861722290e4258373bbb0ba22a97da38f529cc35cbc34&o=","Heathergate Cottage and Suites","One-Bedroom Suite","James Bay, Victoria","2 nights, 2 adults","CAD 570","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/307733588.webp?k=9b8f3aaf083e44061a77154360b5e3951e1d07732d8761e6c741b000d7ef13a8&o=","Victoria Gorge Waterway Vacation Home","Family Room - Disability Access","Victoria","2 nights, 2 adults","CAD 630","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/326507154.webp?k=86735a6e78aecc36c6d7346de35510cfabfb6826496c1adaa1e73b1c4ede9e85&o=","Fairways Hotel on the Mountain","Double Room","Victoria","2 nights, 2 adults","CAD 536","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/556650987.webp?k=0d7869aa6de8d42fbccd1c316c593ec3e7c3ba3cea3b4881a0f3a3db49248b76&o=","HOV B&B House -Hospitality Ocean View Victoria-","Double Room with Terrace","West Shore, Victoria","2 nights, 2 adults","CAD 540","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/373388318.webp?k=555805b039b02930e2d8561009c19955a1f0b5252c6a88393503b0fd589eb80a&o=","Metchosin Beach House","Three-Bedroom Villa","Victoria","2 nights, 2 adults","CAD 430","6.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/453275207.webp?k=57b89ebaf75030d291e3cbb98660d9d1753a9470a7d0168b469d9a1c571c8f37&o=","The Westin Bear Mountain Resort & Spa, Victoria","1 Bedroom 2 room Suite, Resort view, Clubhouse, Corner room","Victoria","2 nights, 2 adults","CAD 884","7.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/498759960.webp?k=2884ca85892c2ec83b4c4435dd6e2e5e7720d4dabf1dd5151c0c44a83f3dc440&o=","Great 1-bedroom Suite Near Downtown Langford","One-Bedroom Apartment","West Shore, Victoria","2 nights, 2 adults","CAD 350","9.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/502520615.webp?k=e738994319339ba376f34f40bd5603e23c4b60f372cac55c23de81df719dfe5e&o=","Centrally located, modern, private, garden suite","Apartment","Victoria","2 nights, 2 adults","CAD 690","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/559866980.webp?k=7636aa118ec68a20b2168403ab4498f2a893c43298817b97c45ddc57c7cd9288&o=","Super wow view!","One-Bedroom Apartment","West Shore, Victoria","2 nights, 2 adults","CAD 430","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/536668702.webp?k=d7f705e456f5aaa519baeb8d1695c9b729f78692b1ca92baaaaa582732cee78f&o=","Private Modern Garden Suite, 5 Minutes to Downtown!","Apartment","Victoria","2 nights, 2 adults","CAD 403","10"
"https://cf.bstatic.com/xdata/images/hotel/square600/561893383.webp?k=608c7a3d9cf24cae8165222addf7b9c58a8501f79aefdc5dee6432bab7daae06&o=","Artistic Apartment Near Downtown","Three-Bedroom Apartment","Victoria","2 nights, 2 adults","CAD 376","6.2"
